date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,356,173,98,0,94,9,27,58,4,31,0,7,24,44,118,65
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,405,175,85,0,NA,NA,25,NA,NA,30,0,5,25,60,160,70
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Percentage,356,48.6,27.5,0,26.4,2.5,7.6,16.3,1.1,8.7,0,2,6.7,12.4,33.1,18.3
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,515,270,130,0,NA,NA,35,NA,NA,45,0,15,30,95,150,95
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Percentage,921,48.1,23.5,0,22.6,3,6.7,12.8,0.9,8.1,0,2.6,5.5,16.5,33.9,18
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,405,43,21.2,0,NA,NA,6.4,NA,NA,7.4,0,1.7,5.7,14.3,39.8,17.3
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,565,270,118,0,114,19,35,60,4,44,0,17,27,108,194,101
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,515,52.1,25.2,0,NA,NA,7,NA,NA,8.7,0,3.3,5.4,18.2,29.3,18.6
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Percentage,565,47.8,20.9,0,20.2,3.4,6.2,10.6,0.7,7.8,0,3,4.8,19.1,34.3,17.9
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Number of pupils,825,560,263,5,225,110,105,10,33,116,0,55,61,181,188,77
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Number of pupils,353,247,118,3,96,44,50,2,19,45,0,20,25,84,84,22
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,355,220,110,NA,NA,NA,45,NA,NA,40,0,15,25,70,105,30
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Percentage,353,70,33.4,0.8,27.2,12.5,14.2,0.6,5.4,12.7,0,5.7,7.1,23.8,23.8,6.2
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,470,340,150,NA,NA,NA,60,NA,NA,75,0,40,35,110,85,45
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Percentage,825,67.9,31.9,0.6,27.3,13.3,12.7,1.2,4,14.1,0,6.7,7.4,21.9,22.8,9.3
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,355,62.4,31.5,NA,NA,NA,13.2,NA,NA,11.2,0,4.2,7,19.7,28.9,8.7
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Number of pupils,472,313,145,2,129,66,55,8,14,71,0,35,36,97,104,55
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,470,72.1,32.2,NA,NA,NA,12.4,NA,NA,16.2,0,8.5,7.7,23.7,18.1,9.8
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Percentage,472,66.3,30.7,0.4,27.3,14,11.7,1.7,3,15,0,7.4,7.6,20.6,22,11.7
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Number of pupils,3347,2873,2183,1942,173,129,34,10,68,206,14,89,103,484,328,146
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Number of pupils,1690,1492,1180,1075,74,62,11,1,31,84,3,31,50,228,137,61
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,940,760,600,NA,55,40,15,NA,NA,35,NA,15,20,120,135,45
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Percentage,1690,88.3,69.8,63.6,4.4,3.7,0.7,0.1,1.8,5,0.2,1.8,3,13.5,8.1,3.6
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,2410,2115,1580,NA,115,90,20,10,NA,170,15,75,80,360,195,100
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Percentage,3347,85.8,65.2,58,5.2,3.9,1,0.3,2,6.2,0.4,2.7,3.1,14.5,9.8,4.4
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,940,80.8,64.1,NA,6.1,4.2,1.7,0.2,NA,3.7,0.1,1.4,2.2,13,14.4,4.8
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1657,1381,1003,867,99,67,23,9,37,122,11,58,53,256,191,85
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2410,87.8,65.7,NA,4.8,3.7,0.7,0.3,NA,7.1,0.5,3.2,3.4,15,8,4.2
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Percentage,1657,83.3,60.5,52.3,6,4,1.4,0.5,2.2,7.4,0.7,3.5,3.2,15.4,11.5,5.1
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Number of pupils,5093,3876,2662,1947,606,267,201,138,109,397,14,168,215,817,828,389
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Number of pupils,2399,1912,1396,1078,264,115,88,61,54,160,3,58,99,356,339,148
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,1700,1155,800,535,230,85,90,55,35,105,NA,35,70,250,400,145
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Percentage,2399,79.7,58.2,44.9,11,4.8,3.7,2.5,2.3,6.7,0.1,2.4,4.1,14.8,14.1,6.2
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3395,2720,1865,1410,380,185,110,85,75,290,15,135,145,565,430,245
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Percentage,5093,76.1,52.3,38.2,11.9,5.2,3.9,2.7,2.1,7.8,0.3,3.3,4.2,16,16.3,7.6
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,1700,67.9,47,31.5,13.4,4.9,5.2,3.2,2.1,6.2,0.1,2.1,4.1,14.7,23.5,8.6
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Number of pupils,2694,1964,1266,869,342,152,113,77,55,237,11,110,116,461,489,241
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3395,80.2,54.9,41.6,11.1,5.4,3.3,2.4,2.2,8.6,0.4,3.9,4.3,16.7,12.6,7.2
2017/18,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Percentage,2694,72.9,47,32.3,12.7,5.6,4.2,2.9,2,8.8,0.4,4.1,4.3,17.1,18.2,8.9
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Number of pupils,32,11,5,0,5,1,1,3,0,3,0,2,1,3,16,5
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,120,45,10,0,NA,NA,NA,NA,NA,10,0,5,10,25,55,20
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,115,50,15,0,NA,NA,NA,NA,NA,15,0,5,10,25,40,25
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,236,97,24,0,23,7,9,7,1,25,0,9,16,48,98,41
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,158,71,18,0,17,5,5,7,1,17,0,4,13,36,63,24
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Number of pupils,204,86,19,0,18,6,8,4,1,22,0,7,15,45,82,36
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,78,26,6,0,6,2,4,0,0,8,0,5,3,12,35,17
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Percentage,32,34.4,15.6,0,15.6,3.1,3.1,9.4,0,9.4,0,6.3,3.1,9.4,50,15.6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Percentage,204,42.2,9.3,0,8.8,2.9,3.9,2,0.5,10.8,0,3.4,7.4,22.1,40.2,17.6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Percentage,236,41.1,10.2,0,9.7,3,3.8,3,0.4,10.6,0,3.8,6.8,20.3,41.5,17.4
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,120,38.8,9.1,0,NA,NA,NA,NA,NA,9.1,0,2.5,6.6,20.7,46.3,14.9
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,115,43.5,11.3,0,NA,NA,NA,NA,NA,12.2,0,5.2,7,20,36.5,20
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Percentage,158,44.9,11.4,0,10.8,3.2,3.2,4.4,0.6,10.8,0,2.5,8.2,22.8,39.9,15.2
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Percentage,78,33.3,7.7,0,7.7,2.6,5.1,0,0,10.3,0,6.4,3.8,15.4,44.9,21.8
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Number of pupils,26,19,12,0,12,9,3,0,0,4,0,3,1,3,5,2
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,85,55,25,NA,NA,NA,5,NA,NA,10,NA,NA,10,15,20,10
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,120,85,40,NA,NA,NA,10,NA,NA,20,NA,NA,10,25,20,15
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Number of pupils,205,138,69,1,66,48,17,1,2,31,1,13,17,38,43,24
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Number of pupils,98,64,36,0,36,26,9,1,0,17,1,6,10,11,16,18
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Number of pupils,179,119,57,1,54,39,14,1,2,27,1,10,16,35,38,22
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Number of pupils,107,74,33,1,30,22,8,0,2,14,0,7,7,27,27,6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,Identified LLDD,Percentage,26,73.1,46.2,0,46.2,34.6,11.5,0,0,15.4,0,11.5,3.8,11.5,19.2,7.7
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,LLDD Provision,No identified LLDD,Percentage,179,66.5,31.8,0.6,30.2,21.8,7.8,0.6,1.1,15.1,0.6,5.6,8.9,19.6,21.2,12.3
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Percentage,205,67.3,33.7,0.5,32.2,23.4,8.3,0.5,1,15.1,0.5,6.3,8.3,18.5,21,11.7
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,85,63.1,32.1,NA,NA,NA,8.3,NA,NA,14.3,NA,NA,9.5,16.7,26.2,10.7
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,120,70.2,34.7,NA,NA,NA,8.3,NA,NA,15.7,NA,NA,7.4,19.8,17.4,12.4
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Percentage,98,65.3,36.7,0,36.7,26.5,9.2,1,0,17.3,1,6.1,10.2,11.2,16.3,18.4
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Percentage,107,69.2,30.8,0.9,28,20.6,7.5,0,1.9,13.1,0,6.5,6.5,25.2,25.2,5.6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Number of pupils,38,31,17,9,8,7,1,0,0,4,0,2,2,10,5,2
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,90,70,40,NA,NA,5,NA,0,NA,10,0,5,5,20,10,10
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,180,145,65,NA,NA,20,NA,0,NA,20,0,10,10,60,30,5
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Number of pupils,267,211,105,70,33,25,8,0,2,26,0,13,13,80,40,16
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Number of pupils,144,115,60,39,20,13,7,0,1,18,0,11,7,37,21,8
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Number of pupils,229,180,88,61,25,18,7,0,2,22,0,11,11,70,35,14
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Number of pupils,123,96,45,31,13,12,1,0,1,8,0,2,6,43,19,8
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Percentage,38,81.6,44.7,23.7,21.1,18.4,2.6,0,0,10.5,0,5.3,5.3,26.3,13.2,5.3
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Percentage,229,78.6,38.4,26.6,10.9,7.9,3.1,0,0.9,9.6,0,4.8,4.8,30.6,15.3,6.1
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Percentage,267,79,39.3,26.2,12.4,9.4,3,0,0.7,9.7,0,4.9,4.9,30,15,6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,90,77.3,44.3,NA,NA,6.8,NA,0,NA,9.1,0,5.7,3.4,23.9,12.5,10.2
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,180,79.9,36.9,NA,NA,10.6,NA,0,NA,10.1,0,4.5,5.6,33,16.2,3.9
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Percentage,144,79.9,41.7,27.1,13.9,9,4.9,0,0.7,12.5,0,7.6,4.9,25.7,14.6,5.6
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Percentage,123,78,36.6,25.2,10.6,9.8,0.8,0,0.8,6.5,0,1.6,4.9,35,15.4,6.5
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Number of pupils,96,61,34,9,25,17,5,3,0,11,0,7,4,16,26,9
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,295,170,75,25,45,30,15,NA,5,30,NA,NA,20,60,90,35
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,415,280,120,45,75,50,20,5,NA,50,NA,NA,25,105,90,45
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Total,Total,Number of pupils,708,446,198,71,122,80,34,8,5,82,1,35,46,166,181,81
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Number of pupils,400,250,114,39,73,44,21,8,2,52,1,21,30,84,100,50
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Number of pupils,612,385,164,62,97,63,29,5,5,71,1,28,42,150,155,72
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Number of pupils,308,196,84,32,49,36,13,0,3,30,0,14,16,82,81,31
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Percentage,96,63.5,35.4,9.4,26,17.7,5.2,3.1,0,11.5,0,7.3,4.2,16.7,27.1,9.4
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Percentage,612,62.9,26.8,10.1,15.8,10.3,4.7,0.8,0.8,11.6,0.2,4.6,6.9,24.5,25.3,11.8
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Total,Total,Percentage,708,63,28,10,17.2,11.3,4.8,1.1,0.7,11.6,0.1,4.9,6.5,23.4,25.6,11.4
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,295,57.3,26.3,9.2,16,10.2,5.1,0.7,1,10.6,NA,NA,6.5,20.5,30.4,12.3
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,415,67,29.2,10.6,18.1,12,4.6,1.4,0.5,12.3,NA,NA,6.5,25.5,22.2,10.8
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Percentage,400,62.5,28.5,9.8,18.3,11,5.3,2,0.5,13,0.3,5.3,7.5,21,25,12.5
2017/18,E08000033,Calderdale,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Percentage,308,63.6,27.3,10.4,15.9,11.7,4.2,0,1,9.7,0,4.5,5.2,26.6,26.3,10.1
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Number of pupils,30,17,1,0,1,0,0,1,0,11,0,2,9,5,10,3
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,20,15,5,0,NA,NA,NA,NA,NA,5,0,NA,NA,5,NA,NA
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Number of pupils,30,22,8,0,6,0,1,5,2,7,0,2,5,7,6,2
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,25,20,5,0,NA,NA,NA,NA,NA,5,0,NA,NA,5,NA,NA
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Percentage,16,68.8,25,0,18.8,6.3,0,12.5,6.3,25,0,0,25,18.8,25,6.3
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,Identified SEN,Percentage,16,100,68.8,0,50,6.3,6.3,37.5,18.8,0,0,0,0,31.3,0,0
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,20,78.9,31.6,0,NA,NA,NA,NA,NA,21.1,0,NA,NA,26.3,NA,NA
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Number of pupils,46,33,12,0,9,1,1,7,3,11,0,2,9,10,10,3
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Percentage,30,56.7,3.3,0,3.3,0,0,3.3,0,36.7,0,6.7,30,16.7,33.3,10
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,25,66.7,22.2,0,NA,NA,NA,NA,NA,25.9,0,NA,NA,18.5,NA,NA
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Percentage,30,73.3,26.7,0,20,0,3.3,16.7,6.7,23.3,0,6.7,16.7,23.3,20,6.7
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Percentage,46,71.7,26.1,0,19.6,2.2,2.2,15.2,6.5,23.9,0,4.3,19.6,21.7,21.7,6.5
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Number of pupils,16,11,4,0,3,1,0,2,1,4,0,0,4,3,4,1
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,Identified SEN,Number of pupils,16,16,11,0,8,1,1,6,3,0,0,0,0,5,0,0
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Number of pupils,46,31,12,0,1,0,1,0,11,12,0,1,11,7,14,1
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,25,15,10,0,NA,0,NA,NA,NA,5,0,NA,NA,5,NA,NA
2017/18,E08000033,Calderdale,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Number of pupils,21,14,6,0,2,0,0,2,4,6,0,1,5,2,6,1
